date,salesperson,lead_name,segment,region,target_close,forecasted_monthly_revenue,opportunity_stage,weighted_revenue,closed_opportunity,active_opportunity,latest_status_entry
2014-02-04,Gerri Hinds,US_SMB_1616,SMB,US,2014-02-04,0,Closed Lost,0,TRUE,FALSE,TRUE
2014-02-04,Gerri Hinds,US_SMB_1142,SMB,US,2014-02-04,0,Closed Lost,0,TRUE,FALSE,TRUE
2014-02-04,David King,EMEA_SMB_23,SMB,EMEA,2014-03-24,119334,Lead,11933,FALSE,FALSE,FALSE
2014-02-04,James Swanger,US_SMB_930,SMB,US,2014-03-26,121451,Lead,12145,FALSE,FALSE,FALSE
2014-02-04,Jennifer Weidman,US_Enterprise_1168,Enterprise,US,2014-02-04,341767,Closed Won,341767,TRUE,FALSE,TRUE
2014-02-04,Gerri Hinds,US_SMB_359,SMB,US,2014-02-04,0,Closed Lost,0,TRUE,FALSE,TRUE
2014-02-05,Gerri Hinds,US_SMB_1267,SMB,US,2014-03-02,85295,Lead,8530,FALSE,FALSE,FALSE
2014-02-05,Jennifer Weidman,US_SMB_1723,SMB,US,2014-02-05,0,Closed Lost,0,TRUE,FALSE,TRUE
2014-02-05,Victor Burk,EMEA_SMB_1062,SMB,EMEA,2014-04-04,126321,Prospect,25264,FALSE,FALSE,FALSE
2014-02-05,Walter Landfair,APAC_Enterprise_148,Enterprise,APAC,2014-05-04,362252,Contracting,289801,FALSE,FALSE,FALSE
2014-02-05,Jennifer Weidman,US_Startup_410,Startup,US,2014-03-21,580966,Lead,58097,FALSE,FALSE,FALSE
2014-02-05,James Swanger,US_Enterprise_808,Enterprise,US,2014-04-29,387548,Lead,38755,FALSE,FALSE,FALSE
2014-02-05,Jennifer Weidman,US_Enterprise_429,Enterprise,US,2014-05-31,431424,Lead,43142,FALSE,FALSE,FALSE
2014-02-06,David King,EMEA_Startup_103,Startup,EMEA,2014-02-06,431061,Closed Won,431061,TRUE,FALSE,TRUE
2014-02-06,Anne Smith,US_SMB_352,SMB,US,2014-02-06,0,Closed Lost,0,TRUE,FALSE,TRUE
2014-02-06,Victor Burk,EMEA_SMB_1034,SMB,EMEA,2014-03-20,119016,Lead,11902,FALSE,FALSE,FALSE
2014-02-06,James Swanger,US_Startup_1041,Startup,US,2014-02-06,0,Closed Lost,0,TRUE,FALSE,TRUE
2014-02-06,Victor Burk,EMEA_SMB_1026,SMB,EMEA,2014-02-06,0,Closed Lost,0,TRUE,FALSE,TRUE
2014-02-06,Jennifer Weidman,US_SMB_1836,SMB,US,2014-02-06,0,Closed Lost,0,TRUE,FALSE,TRUE
2014-02-06,Gerri Hinds,US_SMB_278,SMB,US,2014-03-09,161224,Lead,16122,FALSE,FALSE,FALSE
2014-02-06,David King,EMEA_Enterprise_792,Enterprise,EMEA,2014-05-25,573362,Lead,57336,FALSE,FALSE,FALSE
2014-02-06,Walter Landfair,APAC_Enterprise_312,Enterprise,APAC,2014-02-06,0,Closed Lost,0,TRUE,FALSE,TRUE
2014-02-06,Gerri Hinds,US_Enterprise_1229,Enterprise,US,2014-03-26,547825,Lead,54783,FALSE,FALSE,FALSE
2014-02-07,David King,EMEA_SMB_586,SMB,EMEA,2014-03-23,60823,Contracting,48658,FALSE,FALSE,FALSE
2014-02-07,Jennifer Weidman,US_SMB_1819,SMB,US,2014-03-28,120439,Lead,12044,FALSE,FALSE,FALSE
2014-02-07,Victor Burk,EMEA_Enterprise_718,Enterprise,EMEA,2014-04-28,392760,Lead,39276,FALSE,FALSE,FALSE
2014-02-07,Anne Smith,US_Enterprise_1066,Enterprise,US,2014-02-07,0,Closed Lost,0,TRUE,FALSE,TRUE
2014-02-07,James Swanger,US_SMB_1495,SMB,US,2014-03-26,105600,Prospect,21120,FALSE,FALSE,FALSE
2014-02-07,Gerri Hinds,US_SMB_1793,SMB,US,2014-02-27,113953,Lead,11395,FALSE,FALSE,FALSE
2014-02-07,James Swanger,US_Enterprise_435,Enterprise,US,2014-02-07,0,Closed Lost,0,TRUE,FALSE,TRUE
2014-02-07,Gerri Hinds,US_Enterprise_1121,Enterprise,US,2014-02-07,0,Closed Lost,0,TRUE,FALSE,TRUE
2014-02-07,Anne Smith,US_Enterprise_1434,Enterprise,US,2014-04-22,393890,Prospect,78778,FALSE,FALSE,FALSE
2014-02-07,James Swanger,US_Enterprise_1292,Enterprise,US,2014-02-07,0,Closed Lost,0,TRUE,FALSE,TRUE
2014-02-07,James Swanger,US_Startup_238,Startup,US,2014-02-07,0,Closed Lost,0,TRUE,FALSE,TRUE
2014-02-07,James Swanger,US_Startup_1004,Startup,US,2014-02-07,0,Closed Lost,0,TRUE,FALSE,TRUE
2014-02-08,David King,EMEA_SMB_68,SMB,EMEA,2014-02-08,0,Closed Lost,0,TRUE,FALSE,TRUE
2014-02-08,Jennifer Weidman,US_Enterprise_101,Enterprise,US,2014-02-08,209115,Closed Won,209115,TRUE,FALSE,TRUE
2014-02-08,Jennifer Weidman,US_SMB_999,SMB,US,2014-03-08,114112,Lead,11411,FALSE,FALSE,FALSE
2014-02-08,Walter Landfair,APAC_Enterprise_566,Enterprise,APAC,2014-06-24,487145,Lead,48714,FALSE,FALSE,FALSE
2014-02-09,Walter Landfair,APAC_Enterprise_161,Enterprise,APAC,2014-06-12,359364,Prospect,71873,FALSE,FALSE,FALSE
2014-02-09,Walter Landfair,APAC_Enterprise_129,Enterprise,APAC,2014-05-15,537556,Lead,53756,FALSE,FALSE,FALSE
2014-02-09,David King,EMEA_SMB_303,SMB,EMEA,2014-03-28,75481,Lead,7548,FALSE,FALSE,FALSE
2014-02-09,Jennifer Weidman,US_Startup_500,Startup,US,2014-03-14,701258,Lead,70126,FALSE,FALSE,FALSE
2014-02-10,Walter Landfair,APAC_Enterprise_357,Enterprise,APAC,2014-08-09,510126,Lead,51013,FALSE,FALSE,FALSE
2014-02-10,James Swanger,US_SMB_993,SMB,US,2014-02-10,0,Closed Lost,0,TRUE,FALSE,TRUE
2014-02-10,James Swanger,US_Enterprise_342,Enterprise,US,2014-04-21,311311,Prospect,62262,FALSE,FALSE,FALSE
2014-02-10,Anne Smith,US_SMB_1779,SMB,US,2014-03-23,103256,Lead,10326,FALSE,FALSE,FALSE
2014-02-10,James Swanger,US_SMB_164,SMB,US,2014-03-12,129723,Lead,12972,FALSE,FALSE,FALSE
2014-02-10,David King,EMEA_SMB_554,SMB,EMEA,2014-03-24,130288,Lead,13029,FALSE,FALSE,FALSE
2014-02-10,Victor Burk,EMEA_Startup_166,Startup,EMEA,2014-04-04,609281,Lead,60928,FALSE,FALSE,FALSE
2014-02-11,Jennifer Weidman,US_Enterprise_1493,Enterprise,US,2014-05-12,307956,Lead,30796,FALSE,FALSE,FALSE
2014-02-11,Anne Smith,US_Enterprise_1027,Enterprise,US,2014-02-11,0,Closed Lost,0,TRUE,FALSE,TRUE
2014-02-11,Jennifer Weidman,US_SMB_3115,SMB,US,2014-03-03,58629,Contracting,46903,FALSE,FALSE,FALSE
2014-02-12,David King,EMEA_SMB_693,SMB,EMEA,2014-04-07,116600,Lead,11660,FALSE,FALSE,FALSE
2014-02-12,David King,EMEA_SMB_181,SMB,EMEA,2014-02-12,0,Closed Lost,0,TRUE,FALSE,TRUE
2014-02-12,Anne Smith,US_SMB_526,SMB,US,2014-02-12,0,Closed Lost,0,TRUE,FALSE,TRUE
2014-02-12,Gerri Hinds,US_SMB_722,SMB,US,2014-02-12,0,Closed Lost,0,TRUE,FALSE,TRUE
2014-02-12,David King,EMEA_Enterprise_501,Enterprise,EMEA,2014-06-15,595740,Lead,59574,FALSE,FALSE,FALSE
2014-02-13,Walter Landfair,APAC_Startup_125,Startup,APAC,2014-03-31,646695,Prospect,129339,FALSE,FALSE,TRUE
2014-02-13,Walter Landfair,APAC_SMB_366,SMB,APAC,2014-04-21,114571,Prospect,22914,FALSE,FALSE,FALSE
2014-02-13,Anne Smith,US_Startup_468,Startup,US,2014-03-22,716432,Lead,71643,FALSE,FALSE,FALSE
2014-02-13,David King,EMEA_Startup_227,Startup,EMEA,2014-02-13,297526,Closed Won,297526,TRUE,FALSE,TRUE
2014-02-13,Anne Smith,US_Enterprise_1415,Enterprise,US,2014-02-13,0,Closed Lost,0,TRUE,FALSE,TRUE
2014-02-13,Gerri Hinds,US_Enterprise_306,Enterprise,US,2014-06-13,515412,Lead,51541,FALSE,FALSE,FALSE
2014-02-13,Jennifer Weidman,US_Enterprise_825,Enterprise,US,2014-02-13,0,Closed Lost,0,TRUE,FALSE,TRUE
2014-02-13,Anne Smith,US_Enterprise_26,Enterprise,US,2014-04-07,373450,Prospect,74690,FALSE,FALSE,FALSE
2014-02-13,James Swanger,US_SMB_908,SMB,US,2014-02-13,0,Closed Lost,0,TRUE,FALSE,TRUE
2014-02-13,Victor Burk,EMEA_SMB_691,SMB,EMEA,2014-02-13,0,Closed Lost,0,TRUE,FALSE,TRUE
2014-02-13,James Swanger,US_SMB_2088,SMB,US,2014-03-20,142154,Lead,14215,FALSE,FALSE,FALSE
2014-02-13,James Swanger,US_Enterprise_1458,Enterprise,US,2014-02-13,0,Closed Lost,0,TRUE,FALSE,TRUE
2014-02-14,Jennifer Weidman,US_Enterprise_1323,Enterprise,US,2014-04-15,521687,Qualified,260843,FALSE,FALSE,FALSE
2014-02-14,Jennifer Weidman,US_Enterprise_62,Enterprise,US,2014-04-09,434735,Contracting,347788,FALSE,FALSE,FALSE
2014-02-14,David King,EMEA_SMB_1268,SMB,EMEA,2014-04-01,50173,Prospect,10035,FALSE,FALSE,FALSE
2014-02-14,Gerri Hinds,US_SMB_2479,SMB,US,2014-04-01,103212,Lead,10321,FALSE,FALSE,FALSE
2014-02-14,James Swanger,US_SMB_2039,SMB,US,2014-02-14,0,Closed Lost,0,TRUE,FALSE,TRUE
2014-02-14,Anne Smith,US_SMB_2077,SMB,US,2014-02-14,0,Closed Lost,0,TRUE,FALSE,TRUE
2014-02-15,David King,EMEA_SMB_662,SMB,EMEA,2014-02-15,0,Closed Lost,0,TRUE,FALSE,TRUE
2014-02-15,Walter Landfair,APAC_Enterprise_169,Enterprise,APAC,2014-02-15,0,Closed Lost,0,TRUE,FALSE,TRUE
2014-02-15,Jennifer Weidman,US_Enterprise_920,Enterprise,US,2014-05-16,378560,Lead,37856,FALSE,FALSE,FALSE
2014-02-15,Jennifer Weidman,US_SMB_1729,SMB,US,2014-03-30,136098,Lead,13610,FALSE,FALSE,FALSE
2014-02-16,Victor Burk,EMEA_Startup_187,Startup,EMEA,2014-02-16,0,Closed Lost,0,TRUE,FALSE,TRUE
2014-02-16,Walter Landfair,APAC_Enterprise_555,Enterprise,APAC,2014-02-16,0,Closed Lost,0,TRUE,FALSE,TRUE
2014-02-16,David King,EMEA_SMB_1008,SMB,EMEA,2014-02-16,0,Closed Lost,0,TRUE,FALSE,TRUE
2014-02-16,Walter Landfair,APAC_Enterprise_647,Enterprise,APAC,2014-08-06,366064,Lead,36606,FALSE,FALSE,FALSE
2014-02-16,Jennifer Weidman,US_Startup_1064,Startup,US,2014-02-16,0,Closed Lost,0,TRUE,FALSE,TRUE
2014-02-16,James Swanger,US_Enterprise_428,Enterprise,US,2014-04-27,468579,Prospect,93716,FALSE,FALSE,FALSE
2014-02-17,David King,EMEA_Enterprise_533,Enterprise,EMEA,2014-02-17,0,Closed Lost,0,TRUE,FALSE,TRUE
2014-02-17,David King,EMEA_SMB_1347,SMB,EMEA,2014-04-13,104707,Lead,10471,FALSE,FALSE,FALSE
2014-02-17,James Swanger,US_SMB_1293,SMB,US,2014-02-17,0,Closed Lost,0,TRUE,FALSE,TRUE
2014-02-17,Jennifer Weidman,US_SMB_2390,SMB,US,2014-02-17,0,Closed Lost,0,TRUE,FALSE,TRUE
2014-02-17,Anne Smith,US_Startup_722,Startup,US,2014-02-17,457042,Closed Won,457042,TRUE,FALSE,TRUE
2014-02-17,David King,EMEA_SMB_1134,SMB,EMEA,2014-04-21,83602,Lead,8360,FALSE,FALSE,FALSE
2014-02-17,David King,EMEA_Startup_129,Startup,EMEA,2014-04-05,558586,Lead,55859,FALSE,FALSE,FALSE
2014-02-17,Anne Smith,US_Enterprise_1412,Enterprise,US,2014-06-14,307796,Lead,30780,FALSE,FALSE,FALSE
2014-02-17,James Swanger,US_Enterprise_662,Enterprise,US,2014-04-13,485326,Prospect,97065,FALSE,FALSE,FALSE
2014-02-18,Jennifer Weidman,US_Enterprise_697,Enterprise,US,2014-04-25,448788,Lead,44879,FALSE,FALSE,FALSE
2014-02-18,Gerri Hinds,US_Startup_830,Startup,US,2014-03-25,603273,Lead,60327,FALSE,FALSE,FALSE
2014-02-18,David King,EMEA_SMB_778,SMB,EMEA,2014-02-18,0,Closed Lost,0,TRUE,FALSE,TRUE
2014-02-18,David King,EMEA_Enterprise_466,Enterprise,EMEA,2014-06-19,323841,Prospect,64768,FALSE,FALSE,FALSE
2014-02-18,David King,EMEA_Enterprise_193,Enterprise,EMEA,2014-07-14,445731,Lead,44573,FALSE,FALSE,FALSE
2014-02-18,David King,EMEA_Enterprise_706,Enterprise,EMEA,2014-06-01,332873,Prospect,66575,FALSE,FALSE,FALSE
2014-02-18,Anne Smith,US_Enterprise_1385,Enterprise,US,2014-02-18,0,Closed Lost,0,TRUE,FALSE,TRUE
2014-02-19,David King,EMEA_SMB_1108,SMB,EMEA,2014-03-28,130144,Lead,13014,FALSE,FALSE,FALSE
2014-02-19,David King,EMEA_Enterprise_587,Enterprise,EMEA,2014-05-23,354220,Lead,35422,FALSE,FALSE,FALSE
2014-02-19,Walter Landfair,APAC_Enterprise_548,Enterprise,APAC,2014-10-11,327384,Lead,32738,FALSE,FALSE,FALSE
2014-02-19,Anne Smith,US_Enterprise_734,Enterprise,US,2014-02-19,0,Closed Lost,0,TRUE,FALSE,TRUE
2014-02-19,Walter Landfair,APAC_Startup_50,Startup,APAC,2014-04-19,639627,Lead,63963,FALSE,FALSE,FALSE
2014-02-19,Jennifer Weidman,US_SMB_2785,SMB,US,2014-03-25,75650,Lead,7565,FALSE,FALSE,FALSE
2014-02-19,Anne Smith,US_Startup_535,Startup,US,2014-02-19,0,Closed Lost,0,TRUE,FALSE,TRUE
2014-02-20,Jennifer Weidman,US_SMB_2065,SMB,US,2014-02-20,0,Closed Lost,0,TRUE,FALSE,TRUE
2014-02-20,Gerri Hinds,US_SMB_1318,SMB,US,2014-02-20,0,Closed Lost,0,TRUE,FALSE,TRUE
2014-02-20,Walter Landfair,APAC_Enterprise_722,Enterprise,APAC,2014-09-15,274079,Lead,27408,FALSE,FALSE,FALSE
2014-02-20,Walter Landfair,APAC_SMB_355,SMB,APAC,2014-03-16,60327,Qualified,30164,FALSE,FALSE,FALSE
2014-02-20,Victor Burk,EMEA_Enterprise_770,Enterprise,EMEA,2014-07-12,446438,Lead,44644,FALSE,FALSE,FALSE
2014-02-20,Jennifer Weidman,US_SMB_1786,SMB,US,2014-02-20,0,Closed Lost,0,TRUE,FALSE,TRUE
2014-02-20,Gerri Hinds,US_SMB_1601,SMB,US,2014-03-21,106139,Lead,10614,FALSE,FALSE,FALSE
2014-02-20,Anne Smith,US_Startup_46,Startup,US,2014-03-21,779144,Lead,77914,FALSE,FALSE,FALSE
2014-02-21,Walter Landfair,APAC_SMB_567,SMB,APAC,2014-04-09,102810,Prospect,20562,FALSE,FALSE,FALSE
2014-02-21,Victor Burk,EMEA_SMB_632,SMB,EMEA,2014-02-21,0,Closed Lost,0,TRUE,FALSE,TRUE
2014-02-21,Anne Smith,US_Startup_804,Startup,US,2014-02-21,467005,Closed Won,467005,TRUE,FALSE,TRUE
2014-02-21,Jennifer Weidman,US_Startup_1059,Startup,US,2014-04-08,567963,Lead,56796,FALSE,FALSE,FALSE
2014-02-21,Jennifer Weidman,US_SMB_711,SMB,US,2014-03-31,80564,Lead,8056,FALSE,FALSE,FALSE
2014-02-21,James Swanger,US_Enterprise_1030,Enterprise,US,2014-04-13,368085,Qualified,184042,FALSE,FALSE,FALSE
2014-02-21,Victor Burk,EMEA_Enterprise_324,Enterprise,EMEA,2014-05-08,212015,Prospect,42403,FALSE,FALSE,FALSE
2014-02-21,Anne Smith,US_SMB_1992,SMB,US,2014-02-21,0,Closed Lost,0,TRUE,FALSE,TRUE
2014-02-22,David King,EMEA_SMB_683,SMB,EMEA,2014-02-22,0,Closed Lost,0,TRUE,FALSE,TRUE
2014-02-22,Anne Smith,US_SMB_2161,SMB,US,2014-02-22,0,Closed Lost,0,TRUE,FALSE,TRUE
2014-02-22,Victor Burk,EMEA_Startup_73,Startup,EMEA,2014-02-22,0,Closed Lost,0,TRUE,FALSE,TRUE
2014-02-23,Gerri Hinds,US_Enterprise_923,Enterprise,US,2014-02-23,0,Closed Lost,0,TRUE,FALSE,TRUE
2014-02-23,Jennifer Weidman,US_Startup_1089,Startup,US,2014-03-12,484875,Contracting,387900,FALSE,FALSE,FALSE
2014-02-23,Gerri Hinds,US_Startup_1048,Startup,US,2014-04-07,687140,Lead,68714,FALSE,FALSE,FALSE
2014-02-23,Anne Smith,US_Enterprise_543,Enterprise,US,2014-04-04,294846,Contracting,235877,FALSE,FALSE,FALSE
2014-02-24,Anne Smith,US_Startup_640,Startup,US,2014-03-21,533509,Prospect,106702,FALSE,FALSE,FALSE
2014-02-24,Gerri Hinds,US_Enterprise_552,Enterprise,US,2014-02-24,0,Closed Lost,0,TRUE,FALSE,TRUE
2014-02-24,Walter Landfair,APAC_SMB_242,SMB,APAC,2014-04-30,50198,Contracting,40158,FALSE,FALSE,FALSE
2014-02-24,Gerri Hinds,US_Startup_380,Startup,US,2014-03-17,732148,Lead,73215,FALSE,FALSE,FALSE
2014-02-24,Gerri Hinds,US_Startup_390,Startup,US,2014-03-18,369588,Qualified,184794,FALSE,FALSE,TRUE
2014-02-25,Gerri Hinds,US_SMB_301,SMB,US,2014-02-25,0,Closed Lost,0,TRUE,FALSE,TRUE
2014-02-25,David King,EMEA_SMB_36,SMB,EMEA,2014-05-01,107019,Lead,10702,FALSE,FALSE,FALSE
2014-02-25,Walter Landfair,APAC_Enterprise_71,Enterprise,APAC,2014-02-25,0,Closed Lost,0,TRUE,FALSE,TRUE
2014-02-25,Gerri Hinds,US_Enterprise_140,Enterprise,US,2014-02-25,0,Closed Lost,0,TRUE,FALSE,TRUE
2014-02-26,Anne Smith,US_Enterprise_307,Enterprise,US,2014-05-19,380495,Lead,38049,FALSE,FALSE,FALSE
2014-02-26,Gerri Hinds,US_SMB_752,SMB,US,2014-02-26,0,Closed Lost,0,TRUE,FALSE,TRUE
2014-02-26,James Swanger,US_SMB_2118,SMB,US,2014-04-05,125380,Lead,12538,FALSE,FALSE,FALSE
2014-02-26,Victor Burk,EMEA_SMB_1128,SMB,EMEA,2014-04-01,108209,Lead,10821,FALSE,FALSE,FALSE
2014-02-26,Jennifer Weidman,US_SMB_3131,SMB,US,2014-02-26,0,Closed Lost,0,TRUE,FALSE,TRUE
2014-02-26,Gerri Hinds,US_SMB_1352,SMB,US,2014-03-28,82538,Qualified,41269,FALSE,FALSE,FALSE
2014-02-27,Jennifer Weidman,US_SMB_3166,SMB,US,2014-03-29,98479,Lead,9848,FALSE,FALSE,TRUE
2014-02-27,Jennifer Weidman,US_Startup_296,Startup,US,2014-03-31,477461,Prospect,95492,FALSE,FALSE,FALSE
2014-02-27,James Swanger,US_Startup_151,Startup,US,2014-02-27,0,Closed Lost,0,TRUE,FALSE,TRUE
2014-02-27,Victor Burk,EMEA_Enterprise_807,Enterprise,EMEA,2014-02-27,0,Closed Lost,0,TRUE,FALSE,TRUE
2014-02-27,David King,EMEA_SMB_395,SMB,EMEA,2014-04-02,108700,Lead,10870,FALSE,FALSE,FALSE
2014-02-27,Jennifer Weidman,US_SMB_1377,SMB,US,2014-02-27,0,Closed Lost,0,TRUE,FALSE,TRUE
2014-02-27,James Swanger,US_SMB_1004,SMB,US,2014-04-10,107832,Lead,10783,FALSE,FALSE,FALSE
2014-02-27,Jennifer Weidman,US_Startup_840,Startup,US,2014-03-30,764347,Lead,76435,FALSE,FALSE,FALSE
2014-02-27,Jennifer Weidman,US_SMB_932,SMB,US,2014-03-16,98028,Lead,9803,FALSE,FALSE,FALSE
2014-02-28,Anne Smith,US_Startup_1150,Startup,US,2014-04-02,658836,Prospect,131767,FALSE,FALSE,FALSE
2014-02-28,Victor Burk,EMEA_Enterprise_596,Enterprise,EMEA,2014-07-15,413034,Lead,41303,FALSE,FALSE,FALSE
2014-02-28,Jennifer Weidman,US_Startup_944,Startup,US,2014-03-24,390800,Prospect,78160,FALSE,FALSE,FALSE
2014-02-28,James Swanger,US_SMB_1905,SMB,US,2014-04-04,122114,Lead,12211,FALSE,FALSE,FALSE
2014-02-28,Gerri Hinds,US_Startup_84,Startup,US,2014-02-28,0,Closed Lost,0,TRUE,FALSE,TRUE
2014-02-28,David King,EMEA_SMB_382,SMB,EMEA,2014-02-28,0,Closed Lost,0,TRUE,FALSE,TRUE
2014-02-28,Anne Smith,US_Enterprise_599,Enterprise,US,2014-07-23,328660,Lead,32866,FALSE,FALSE,FALSE
2014-02-28,David King,EMEA_Enterprise_87,Enterprise,EMEA,2014-02-28,0,Closed Lost,0,TRUE,FALSE,TRUE
2014-02-28,Anne Smith,US_SMB_820,SMB,US,2014-02-28,0,Closed Lost,0,TRUE,FALSE,TRUE
2014-02-28,Victor Burk,EMEA_SMB_620,SMB,EMEA,2014-04-28,103031,Lead,10303,FALSE,FALSE,FALSE
2014-02-28,Gerri Hinds,US_SMB_3280,SMB,US,2014-02-28,0,Closed Lost,0,TRUE,FALSE,TRUE
2014-02-28,Walter Landfair,APAC_Enterprise_434,Enterprise,APAC,2014-11-16,445294,Lead,44529,FALSE,FALSE,FALSE
2014-02-28,Walter Landfair,APAC_Enterprise_356,Enterprise,APAC,2014-06-22,551668,Lead,55167,FALSE,FALSE,FALSE
2014-02-28,Anne Smith,US_SMB_2135,SMB,US,2014-03-30,127808,Lead,12781,FALSE,FALSE,FALSE
2014-03-01,Victor Burk,EMEA_SMB_527,SMB,EMEA,2014-03-01,0,Closed Lost,0,TRUE,FALSE,TRUE
2014-03-01,Gerri Hinds,US_SMB_1793,SMB,US,2014-03-01,0,Closed Lost,0,TRUE,FALSE,TRUE
2014-03-02,Walter Landfair,APAC_SMB_355,SMB,APAC,2014-03-02,0,Closed Lost,0,TRUE,FALSE,TRUE
2014-03-02,Walter Landfair,APAC_Enterprise_104,Enterprise,APAC,2014-09-22,683047,Lead,68305,FALSE,FALSE,FALSE
2014-03-03,Gerri Hinds,US_SMB_1490,SMB,US,2014-03-03,0,Closed Lost,0,TRUE,FALSE,TRUE
2014-03-03,Gerri Hinds,US_Startup_673,Startup,US,2014-03-03,0,Closed Lost,0,TRUE,FALSE,TRUE
2014-03-03,Anne Smith,US_SMB_113,SMB,US,2014-04-13,95101,Lead,9510,FALSE,FALSE,FALSE
2014-03-03,Victor Burk,EMEA_Enterprise_236,Enterprise,EMEA,2014-03-03,0,Closed Lost,0,TRUE,FALSE,TRUE
2014-03-04,Gerri Hinds,US_SMB_2025,SMB,US,2014-03-04,0,Closed Lost,0,TRUE,FALSE,TRUE
2014-03-04,David King,EMEA_SMB_1343,SMB,EMEA,2014-04-21,90975,Prospect,18195,FALSE,FALSE,FALSE
2014-03-04,James Swanger,US_Enterprise_320,Enterprise,US,2014-03-04,0,Closed Lost,0,TRUE,FALSE,TRUE
2014-03-04,Gerri Hinds,US_SMB_1267,SMB,US,2014-03-04,0,Closed Lost,0,TRUE,FALSE,TRUE
2014-03-04,David King,EMEA_Enterprise_691,Enterprise,EMEA,2014-03-04,0,Closed Lost,0,TRUE,FALSE,TRUE
2014-03-04,Gerri Hinds,US_SMB_224,SMB,US,2014-03-04,0,Closed Lost,0,TRUE,FALSE,TRUE
2014-03-05,Jennifer Weidman,US_Enterprise_1323,Enterprise,US,2014-04-25,459084,Contracting,367267,FALSE,FALSE,FALSE
2014-03-05,Anne Smith,US_SMB_2646,SMB,US,2014-04-15,75876,Lead,7588,FALSE,FALSE,FALSE
2014-03-05,Jennifer Weidman,US_Enterprise_491,Enterprise,US,2014-05-13,495189,Prospect,99038,FALSE,FALSE,FALSE
2014-03-05,David King,EMEA_SMB_296,SMB,EMEA,2014-03-05,0,Closed Lost,0,TRUE,FALSE,TRUE
2014-03-06,Walter Landfair,APAC_Enterprise_144,Enterprise,APAC,2014-03-06,0,Closed Lost,0,TRUE,FALSE,TRUE
2014-03-06,James Swanger,US_SMB_1086,SMB,US,2014-04-13,112402,Lead,11240,FALSE,FALSE,FALSE
2014-03-06,Walter Landfair,APAC_Enterprise_75,Enterprise,APAC,2014-10-08,374067,Lead,37407,FALSE,FALSE,FALSE
2014-03-06,Gerri Hinds,US_SMB_2506,SMB,US,2014-03-06,0,Closed Lost,0,TRUE,FALSE,TRUE
2014-03-06,James Swanger,US_SMB_2147,SMB,US,2014-03-06,0,Closed Lost,0,TRUE,FALSE,TRUE
2014-03-06,David King,EMEA_Enterprise_776,Enterprise,EMEA,2014-03-06,0,Closed Lost,0,TRUE,FALSE,TRUE
2014-03-06,Jennifer Weidman,US_Enterprise_496,Enterprise,US,2014-03-06,0,Closed Lost,0,TRUE,FALSE,TRUE
2014-03-06,Anne Smith,US_Enterprise_719,Enterprise,US,2014-03-06,0,Closed Lost,0,TRUE,FALSE,TRUE
2014-03-07,James Swanger,US_SMB_274,SMB,US,2014-04-10,72592,Lead,7259,FALSE,FALSE,FALSE
2014-03-07,Walter Landfair,APAC_Enterprise_225,Enterprise,APAC,2014-03-07,0,Closed Lost,0,TRUE,FALSE,TRUE
2014-03-07,Gerri Hinds,US_SMB_2246,SMB,US,2014-04-19,72483,Lead,7248,FALSE,FALSE,FALSE
2014-03-07,Walter Landfair,APAC_Enterprise_401,Enterprise,APAC,2014-08-24,585199,Prospect,117040,FALSE,FALSE,FALSE
2014-03-08,Jennifer Weidman,US_SMB_3115,SMB,US,2014-03-08,48454,Closed Won,48454,TRUE,FALSE,TRUE
2014-03-08,James Swanger,US_SMB_2595,SMB,US,2014-04-21,89869,Lead,8987,FALSE,FALSE,FALSE
2014-03-08,James Swanger,US_SMB_610,SMB,US,2014-04-12,164036,Lead,16404,FALSE,FALSE,FALSE
2014-03-08,Anne Smith,US_Startup_640,Startup,US,2014-03-08,0,Closed Lost,0,TRUE,FALSE,TRUE
2014-03-08,Victor Burk,EMEA_SMB_378,SMB,EMEA,2014-04-15,70775,Lead,7077,FALSE,FALSE,FALSE
2014-03-08,Anne Smith,US_Enterprise_26,Enterprise,US,2014-03-08,0,Closed Lost,0,TRUE,FALSE,TRUE
2014-03-08,Gerri Hinds,US_SMB_2435,SMB,US,2014-04-08,90174,Lead,9017,FALSE,FALSE,FALSE
2014-03-09,James Swanger,US_SMB_1495,SMB,US,2014-03-09,0,Closed Lost,0,TRUE,FALSE,TRUE
2014-03-09,David King,EMEA_SMB_1182,SMB,EMEA,2014-04-16,130406,Prospect,26081,FALSE,FALSE,FALSE
2014-03-09,Victor Burk,EMEA_Enterprise_481,Enterprise,EMEA,2014-05-22,361142,Lead,36114,FALSE,FALSE,FALSE
2014-03-09,Victor Burk,EMEA_SMB_545,SMB,EMEA,2014-03-09,0,Closed Lost,0,TRUE,FALSE,TRUE
2014-03-09,James Swanger,US_Enterprise_1030,Enterprise,US,2014-04-21,323915,Contracting,259132,FALSE,FALSE,FALSE
2014-03-10,Victor Burk,EMEA_Enterprise_120,Enterprise,EMEA,2014-03-10,0,Closed Lost,0,TRUE,FALSE,TRUE
2014-03-10,Jennifer Weidman,US_SMB_2133,SMB,US,2014-04-15,96600,Lead,9660,FALSE,FALSE,FALSE
2014-03-10,Victor Burk,EMEA_SMB_865,SMB,EMEA,2014-04-28,104874,Lead,10487,FALSE,FALSE,FALSE
